locationName,stationId,location_Id,time_Id
"HSINCHU,新竹","467571",0,0
"TAIPEI,臺北","466920",1,0
"DAWU,大武","467540",2,0
"TAMSUI,淡水","466900",3,0
"PENGHU,澎湖","467350",4,0
"SU-AO,蘇澳","467060",5,0
"KINMEN,金門","467110",6,0
"KAOHSIUNG,高雄","467440",7,0
"TAITUNG,臺東","467660",8,0
"CHIAYI,嘉義","467480",9,0
"YILAN,宜蘭","467080",10,0
"PENGJIAYU,彭佳嶼","466950",11,0
"HUALIEN,花蓮","466990",12,0
"ANBU,鞍部","466910",13,0
"TAINAN,臺南","467410",14,0
"ZHUZIHU,竹子湖","466930",15,0
"YUSHAN,玉山","467550",16,0
"CHENGGONG,成功","467610",17,0
"WUQI,梧棲","467770",18,0
"ALISHAN,阿里山","467530",19,0
"SUN MOON LAKE,日月潭","467650",20,0
"XINWU,新屋","467050",21,0
"MATSU,馬祖","467990",22,0
"DONGJIDAO,東吉島","467300",23,0
"HENGCHUN,恆春","467590",24,0
"KEELUNG,基隆","466940",25,0
"LANYU,蘭嶼","467620",26,0
"TAICHUNG,臺中","467490",27,0
"BANQIAO,板橋","466880",28,0
"HSINCHU,新竹","467571",29,1
"TAIPEI,臺北","466920",30,1
"DAWU,大武","467540",31,1
"TAMSUI,淡水","466900",32,1
"PENGHU,澎湖","467350",33,1
"SU-AO,蘇澳","467060",34,1
"KINMEN,金門","467110",35,1
"KAOHSIUNG,高雄","467440",36,1
"TAITUNG,臺東","467660",37,1
"CHIAYI,嘉義","467480",38,1
"YILAN,宜蘭","467080",39,1
"PENGJIAYU,彭佳嶼","466950",40,1
"HUALIEN,花蓮","466990",41,1
"ANBU,鞍部","466910",42,1
"TAINAN,臺南","467410",43,1
"ZHUZIHU,竹子湖","466930",44,1
"YUSHAN,玉山","467550",45,1
"CHENGGONG,成功","467610",46,1
"WUQI,梧棲","467770",47,1
"ALISHAN,阿里山","467530",48,1
"SUN MOON LAKE,日月潭","467650",49,1
"XINWU,新屋","467050",50,1
"MATSU,馬祖","467990",51,1
"DONGJIDAO,東吉島","467300",52,1
"HENGCHUN,恆春","467590",53,1
"KEELUNG,基隆","466940",54,1
"LANYU,蘭嶼","467620",55,1
"TAICHUNG,臺中","467490",56,1
"BANQIAO,板橋","466880",57,1
"HSINCHU,新竹","467571",58,2
"TAIPEI,臺北","466920",59,2
"DAWU,大武","467540",60,2
"TAMSUI,淡水","466900",61,2
"PENGHU,澎湖","467350",62,2
"SU-AO,蘇澳","467060",63,2
"KINMEN,金門","467110",64,2
"KAOHSIUNG,高雄","467440",65,2
"TAITUNG,臺東","467660",66,2
"CHIAYI,嘉義","467480",67,2
"YILAN,宜蘭","467080",68,2
"PENGJIAYU,彭佳嶼","466950",69,2
"HUALIEN,花蓮","466990",70,2
"ANBU,鞍部","466910",71,2
"TAINAN,臺南","467410",72,2
"ZHUZIHU,竹子湖","466930",73,2
"YUSHAN,玉山","467550",74,2
"CHENGGONG,成功","467610",75,2
"WUQI,梧棲","467770",76,2
"ALISHAN,阿里山","467530",77,2
"SUN MOON LAKE,日月潭","467650",78,2
"XINWU,新屋","467050",79,2
"MATSU,馬祖","467990",80,2
"DONGJIDAO,東吉島","467300",81,2
"HENGCHUN,恆春","467590",82,2
"KEELUNG,基隆","466940",83,2
"LANYU,蘭嶼","467620",84,2
"TAICHUNG,臺中","467490",85,2
"BANQIAO,板橋","466880",86,2
"HSINCHU,新竹","467571",87,3
"TAIPEI,臺北","466920",88,3
"DAWU,大武","467540",89,3
"TAMSUI,淡水","466900",90,3
"PENGHU,澎湖","467350",91,3
"SU-AO,蘇澳","467060",92,3
"KINMEN,金門","467110",93,3
"KAOHSIUNG,高雄","467440",94,3
"TAITUNG,臺東","467660",95,3
"CHIAYI,嘉義","467480",96,3
"YILAN,宜蘭","467080",97,3
"PENGJIAYU,彭佳嶼","466950",98,3
"HUALIEN,花蓮","466990",99,3
"ANBU,鞍部","466910",100,3
"TAINAN,臺南","467410",101,3
"ZHUZIHU,竹子湖","466930",102,3
"YUSHAN,玉山","467550",103,3
"CHENGGONG,成功","467610",104,3
"WUQI,梧棲","467770",105,3
"ALISHAN,阿里山","467530",106,3
"SUN MOON LAKE,日月潭","467650",107,3
"XINWU,新屋","467050",108,3
"MATSU,馬祖","467990",109,3
"DONGJIDAO,東吉島","467300",110,3
"HENGCHUN,恆春","467590",111,3
"KEELUNG,基隆","466940",112,3
"LANYU,蘭嶼","467620",113,3
"TAICHUNG,臺中","467490",114,3
"BANQIAO,板橋","466880",115,3
"HSINCHU,新竹","467571",116,4
"TAIPEI,臺北","466920",117,4
"DAWU,大武","467540",118,4
"TAMSUI,淡水","466900",119,4
"PENGHU,澎湖","467350",120,4
"SU-AO,蘇澳","467060",121,4
"KINMEN,金門","467110",122,4
"KAOHSIUNG,高雄","467440",123,4
"TAITUNG,臺東","467660",124,4
"CHIAYI,嘉義","467480",125,4
"YILAN,宜蘭","467080",126,4
"PENGJIAYU,彭佳嶼","466950",127,4
"HUALIEN,花蓮","466990",128,4
"ANBU,鞍部","466910",129,4
"TAINAN,臺南","467410",130,4
"ZHUZIHU,竹子湖","466930",131,4
"YUSHAN,玉山","467550",132,4
"CHENGGONG,成功","467610",133,4
"WUQI,梧棲","467770",134,4
"ALISHAN,阿里山","467530",135,4
"SUN MOON LAKE,日月潭","467650",136,4
"XINWU,新屋","467050",137,4
"MATSU,馬祖","467990",138,4
"DONGJIDAO,東吉島","467300",139,4
"HENGCHUN,恆春","467590",140,4
"KEELUNG,基隆","466940",141,4
"LANYU,蘭嶼","467620",142,4
"TAICHUNG,臺中","467490",143,4
"BANQIAO,板橋","466880",144,4
"HSINCHU,新竹","467571",145,5
"TAIPEI,臺北","466920",146,5
"DAWU,大武","467540",147,5
"TAMSUI,淡水","466900",148,5
"PENGHU,澎湖","467350",149,5
"SU-AO,蘇澳","467060",150,5
"KINMEN,金門","467110",151,5
"KAOHSIUNG,高雄","467440",152,5
"TAITUNG,臺東","467660",153,5
"CHIAYI,嘉義","467480",154,5
"YILAN,宜蘭","467080",155,5
"PENGJIAYU,彭佳嶼","466950",156,5
"HUALIEN,花蓮","466990",157,5
"ANBU,鞍部","466910",158,5
"TAINAN,臺南","467410",159,5
"ZHUZIHU,竹子湖","466930",160,5
"YUSHAN,玉山","467550",161,5
"CHENGGONG,成功","467610",162,5
"WUQI,梧棲","467770",163,5
"ALISHAN,阿里山","467530",164,5
"SUN MOON LAKE,日月潭","467650",165,5
"XINWU,新屋","467050",166,5
"MATSU,馬祖","467990",167,5
"DONGJIDAO,東吉島","467300",168,5
"HENGCHUN,恆春","467590",169,5
"KEELUNG,基隆","466940",170,5
"LANYU,蘭嶼","467620",171,5
"TAICHUNG,臺中","467490",172,5
"BANQIAO,板橋","466880",173,5
"HSINCHU,新竹","467571",174,6
"TAIPEI,臺北","466920",175,6
"DAWU,大武","467540",176,6
"TAMSUI,淡水","466900",177,6
"PENGHU,澎湖","467350",178,6
"SU-AO,蘇澳","467060",179,6
"KINMEN,金門","467110",180,6
"KAOHSIUNG,高雄","467440",181,6
"TAITUNG,臺東","467660",182,6
"CHIAYI,嘉義","467480",183,6
"YILAN,宜蘭","467080",184,6
"PENGJIAYU,彭佳嶼","466950",185,6
"HUALIEN,花蓮","466990",186,6
"ANBU,鞍部","466910",187,6
"TAINAN,臺南","467410",188,6
"ZHUZIHU,竹子湖","466930",189,6
"YUSHAN,玉山","467550",190,6
"CHENGGONG,成功","467610",191,6
"WUQI,梧棲","467770",192,6
"ALISHAN,阿里山","467530",193,6
"SUN MOON LAKE,日月潭","467650",194,6
"XINWU,新屋","467050",195,6
"MATSU,馬祖","467990",196,6
"DONGJIDAO,東吉島","467300",197,6
"HENGCHUN,恆春","467590",198,6
"KEELUNG,基隆","466940",199,6
"LANYU,蘭嶼","467620",200,6
"TAICHUNG,臺中","467490",201,6
"BANQIAO,板橋","466880",202,6
"HSINCHU,新竹","467571",203,7
"TAIPEI,臺北","466920",204,7
"DAWU,大武","467540",205,7
"TAMSUI,淡水","466900",206,7
"PENGHU,澎湖","467350",207,7
"SU-AO,蘇澳","467060",208,7
"KINMEN,金門","467110",209,7
"KAOHSIUNG,高雄","467440",210,7
"TAITUNG,臺東","467660",211,7
"CHIAYI,嘉義","467480",212,7
"YILAN,宜蘭","467080",213,7
"PENGJIAYU,彭佳嶼","466950",214,7
"HUALIEN,花蓮","466990",215,7
"ANBU,鞍部","466910",216,7
"TAINAN,臺南","467410",217,7
"ZHUZIHU,竹子湖","466930",218,7
"YUSHAN,玉山","467550",219,7
"CHENGGONG,成功","467610",220,7
"WUQI,梧棲","467770",221,7
"ALISHAN,阿里山","467530",222,7
"SUN MOON LAKE,日月潭","467650",223,7
"XINWU,新屋","467050",224,7
"MATSU,馬祖","467990",225,7
"DONGJIDAO,東吉島","467300",226,7
"HENGCHUN,恆春","467590",227,7
"KEELUNG,基隆","466940",228,7
"LANYU,蘭嶼","467620",229,7
"TAICHUNG,臺中","467490",230,7
"BANQIAO,板橋","466880",231,7
"HSINCHU,新竹","467571",232,8
"TAIPEI,臺北","466920",233,8
"DAWU,大武","467540",234,8
"TAMSUI,淡水","466900",235,8
"PENGHU,澎湖","467350",236,8
"SU-AO,蘇澳","467060",237,8
"KINMEN,金門","467110",238,8
"KAOHSIUNG,高雄","467440",239,8
"TAITUNG,臺東","467660",240,8
"CHIAYI,嘉義","467480",241,8
"YILAN,宜蘭","467080",242,8
"PENGJIAYU,彭佳嶼","466950",243,8
"HUALIEN,花蓮","466990",244,8
"ANBU,鞍部","466910",245,8
"TAINAN,臺南","467410",246,8
"ZHUZIHU,竹子湖","466930",247,8
"YUSHAN,玉山","467550",248,8
"CHENGGONG,成功","467610",249,8
"WUQI,梧棲","467770",250,8
"ALISHAN,阿里山","467530",251,8
"SUN MOON LAKE,日月潭","467650",252,8
"XINWU,新屋","467050",253,8
"MATSU,馬祖","467990",254,8
"DONGJIDAO,東吉島","467300",255,8
"HENGCHUN,恆春","467590",256,8
"KEELUNG,基隆","466940",257,8
"LANYU,蘭嶼","467620",258,8
"TAICHUNG,臺中","467490",259,8
"BANQIAO,板橋","466880",260,8
"HSINCHU,新竹","467571",261,9
"TAIPEI,臺北","466920",262,9
"DAWU,大武","467540",263,9
"TAMSUI,淡水","466900",264,9
"PENGHU,澎湖","467350",265,9
"SU-AO,蘇澳","467060",266,9
"KINMEN,金門","467110",267,9
"KAOHSIUNG,高雄","467440",268,9
"TAITUNG,臺東","467660",269,9
"CHIAYI,嘉義","467480",270,9
"YILAN,宜蘭","467080",271,9
"PENGJIAYU,彭佳嶼","466950",272,9
"HUALIEN,花蓮","466990",273,9
"ANBU,鞍部","466910",274,9
"TAINAN,臺南","467410",275,9
"ZHUZIHU,竹子湖","466930",276,9
"YUSHAN,玉山","467550",277,9
"CHENGGONG,成功","467610",278,9
"WUQI,梧棲","467770",279,9
"ALISHAN,阿里山","467530",280,9
"SUN MOON LAKE,日月潭","467650",281,9
"XINWU,新屋","467050",282,9
"MATSU,馬祖","467990",283,9
"DONGJIDAO,東吉島","467300",284,9
"HENGCHUN,恆春","467590",285,9
"KEELUNG,基隆","466940",286,9
"LANYU,蘭嶼","467620",287,9
"TAICHUNG,臺中","467490",288,9
"BANQIAO,板橋","466880",289,9
"HSINCHU,新竹","467571",290,10
"TAIPEI,臺北","466920",291,10
"DAWU,大武","467540",292,10
"TAMSUI,淡水","466900",293,10
"PENGHU,澎湖","467350",294,10
"SU-AO,蘇澳","467060",295,10
"KINMEN,金門","467110",296,10
"KAOHSIUNG,高雄","467440",297,10
"TAITUNG,臺東","467660",298,10
"CHIAYI,嘉義","467480",299,10
"YILAN,宜蘭","467080",300,10
"PENGJIAYU,彭佳嶼","466950",301,10
"HUALIEN,花蓮","466990",302,10
"ANBU,鞍部","466910",303,10
"TAINAN,臺南","467410",304,10
"ZHUZIHU,竹子湖","466930",305,10
"YUSHAN,玉山","467550",306,10
"CHENGGONG,成功","467610",307,10
"WUQI,梧棲","467770",308,10
"ALISHAN,阿里山","467530",309,10
"SUN MOON LAKE,日月潭","467650",310,10
"XINWU,新屋","467050",311,10
"MATSU,馬祖","467990",312,10
"DONGJIDAO,東吉島","467300",313,10
"HENGCHUN,恆春","467590",314,10
"KEELUNG,基隆","466940",315,10
"LANYU,蘭嶼","467620",316,10
"TAICHUNG,臺中","467490",317,10
"BANQIAO,板橋","466880",318,10
"HSINCHU,新竹","467571",319,11
"TAIPEI,臺北","466920",320,11
"DAWU,大武","467540",321,11
"TAMSUI,淡水","466900",322,11
"PENGHU,澎湖","467350",323,11
"SU-AO,蘇澳","467060",324,11
"KINMEN,金門","467110",325,11
"KAOHSIUNG,高雄","467440",326,11
"TAITUNG,臺東","467660",327,11
"CHIAYI,嘉義","467480",328,11
"YILAN,宜蘭","467080",329,11
"PENGJIAYU,彭佳嶼","466950",330,11
"HUALIEN,花蓮","466990",331,11
"ANBU,鞍部","466910",332,11
"TAINAN,臺南","467410",333,11
"ZHUZIHU,竹子湖","466930",334,11
"YUSHAN,玉山","467550",335,11
"CHENGGONG,成功","467610",336,11
"WUQI,梧棲","467770",337,11
"ALISHAN,阿里山","467530",338,11
"SUN MOON LAKE,日月潭","467650",339,11
"XINWU,新屋","467050",340,11
"MATSU,馬祖","467990",341,11
"DONGJIDAO,東吉島","467300",342,11
"HENGCHUN,恆春","467590",343,11
"KEELUNG,基隆","466940",344,11
"LANYU,蘭嶼","467620",345,11
"TAICHUNG,臺中","467490",346,11
"BANQIAO,板橋","466880",347,11
